client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22984984.mp3	Als voorbeeld wil ik hier de restituties bij uitvoer voor de landbouw noemen.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22984985.mp3	De lijst met de armste landen is al decennia vrijwel onveranderd.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22984991.mp3	Er is natuurlijk een recht op demonstratie en vrije meningsuiting voor elke burger.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22984992.mp3	We willen ook geld herverdelen.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22984994.mp3	Op basis van de resultaten van deze raadpleging wil zij vervolgens een mededeling aannemen.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985006.mp3	Ik heb nu aandacht besteed aan de belangrijkste amendementen.	2	3	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985008.mp3	Deze uitdaging stelt zich dus op wereldschaal, en wij moeten onze verantwoordelijkheid nemen.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985009.mp3	Er zijn volstrekt verschillende verslavingsaspecten.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985011.mp3	Mijn politieke familie probeert nieuw elan te brengen in deze waardevolle activiteiten.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985013.mp3	Deze uitbreiding is logisch: wij beschermen immers de privacy van de mensen.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985014.mp3	Tot slot: zonder compromissen zal het niet gaan.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985015.mp3	We willen dat ze er nog voor onze kleinkinderen is.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985016.mp3	Ik ben erg blij met wat zij hier vandaag hebben gezegd.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985017.mp3	Onderwijs is essentieel voor vernieuwing en verzoening.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985020.mp3	Wellicht kan het nog eens bevestigd worden.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985031.mp3	Helaas kan ik niets zeggen over het tijdstip waarop deze zaak zal zijn afgesloten.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985032.mp3	Regeringen zijn de meest geschikte partners hiervoor.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985035.mp3	Deze kunnen en moeten ook voor deze doeleinden worden gebruikt.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985048.mp3	Preventie van en voorbereiding op natuurrampen behoren tot de primaire overheidstaken.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985057.mp3	Ook zou niemand ooit beweren dat hij misdaad uitlokt.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985058.mp3	Dialoog, openheid en deelname zijn noodzakelijk om de democratie te doen functioneren.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985059.mp3	Net zoals de huidige lidstaten moeten ook zij over een vetorecht beschikken.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985060.mp3	Dat is een heel belangrijke vraag.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985066.mp3	Ik hoop dat ik bij die inspanning op uw steun kan rekenen.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985067.mp3	Wel is er een rijk scala van keuzemogelijkheden die het probleem helpen verlichten.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985069.mp3	Dit is niet de tijd voor sombere taal, maar voor constructieve en praktische antwoorden.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985070.mp3	Het volstaat niet om verdragen te ondertekenen en te ratificeren.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985071.mp3	De leden van het fonds dienen hun bijdragen uit hun persoonlijke inkomsten te betalen.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985072.mp3	Kunt u mij bevestigen dat dit artikel wordt toegepast?	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_22985074.mp3	We hebben het hier over het concrete aanzetten tot handelingen, tot gewelddaden.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012707.mp3	Wij willen kortom dat de democratie nog zin en toekomst heeft.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012769.mp3	Geschikte maatregelen en instrumenten zijn ook nu al nodig.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012770.mp3	Ze mogen echter niet een stap terug betekenen voor de regionale ontwikkeling.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012772.mp3	Een andere absolute voorwaarde is de modernisering van de stroomdistributienetwerken.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012789.mp3	Daarnaast wordt ook het belang van juridische erkenning benadrukt.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012791.mp3	Dat zijn de voornaamste redenen waarom wij tegen deze tekst zijn.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012813.mp3	Echtgenoten, vaders en hun kinderen worden ook getroffen door deze vrouwenziekten.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012837.mp3	Ik vind dat we toch moeten proberen het voetbalvandalisme zo goed mogelijk te bestrijden.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012867.mp3	Het is onvoldoende op de rij gezet en dat is de politiek te verwijten.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012868.mp3	Dan heb ik nog een laatste opmerking over de hoorzittingen.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012870.mp3	Daarom moeten we in communautair kader naar buiten treden.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012897.mp3	Daarom moet er tussen het doel en de middelen een evenwichtige verhouding bestaan.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012910.mp3	Ik heb daarom tegen het aandeel van schenkingen van bedrijven gestemd.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012993.mp3	In deze sectoren moet de wetgevende macht nauwgezette aanwijzingen geven aan de uitvoerende macht.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012994.mp3	Vervolgens komt de uitvoering, waarbij verschillende niveaus worden onderscheiden.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23012995.mp3	Hierover zijn de instellingen het met elkaar eens.	0	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23013039.mp3	Ja, onwil om tot redelijke afspraken te komen.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23013164.mp3	Ik maak me echter wel zorgen over de politieke dimensie.	1	2	fourties	male	Belgisch Nederlands	nl	
429566f540f46f307d3fc2bfa5bdf408d85e138862953b2a02ce26aae6f62c1ab46bee1769f3a5714118fb731441a568a919415d9851b9b67d8da084ff04e3de	common_voice_nl_23013167.mp3	Europa mag geen vesting worden.	0	2	fourties	male	Belgisch Nederlands	nl	
a6ab68c41fdbceea5fa789f375520d06b15b343094a936313671b8e98f35b2072f328579c32a66f447c99fe2af721de5bd0261ebe8e1adc711192f51ea38a933	common_voice_nl_23114835.mp3	Om al die redenen moet de politieke macht attent en actief zijn.	1	2	thirties	male	Nederlands Nederlands	nl	
1af331caf259fa29b95b7959cd71920c6f7c2d04e1e93a7cb89819530b4d045678726904c15b56a572299d56b54993046f4bceb04c126da342e9bda8eac87db5	common_voice_nl_23208496.mp3	Toerisme kun je niet zo gemakkelijk associëren met nachtelijke uren.	0	2	thirties	male	Nederlands Nederlands	nl	
32b1515bc346924bc29b0cdda3fc2a96d2346966ca28af556d3c1c4143a36f899720bdf0c2d0c966dfc6a8dd05e08bd4bfe13bbd477f7a828cd0fee7d031bfbd	common_voice_nl_23307918.mp3	We trekken overal lessen uit en corrigeren de koers stap voor stap.	0	2		male	Surinaams Nederlands	nl	
159dc9a7d93fbaca419613d3b42938596a028a11deb1aaf09a4df5a69ce7eec0e24dab68d2478256f030e94db3f0230cdfa06850905658e5e62f5348f73595d1	common_voice_nl_23309389.mp3	Zo kunnen we nog wel een tijdje doorgaan met het noemen van soortgelijke voorbeelden.	1	2	twenties	male	Nederlands Nederlands	nl	
ad9102b4d5082dfb9fb80c43167f724e96d37771ad99f8b5416a4bab7f2dfa0378c3d990ecfc43ca4b56d28e50e70176c700cf094f221e598cb8fd439f0b966d	common_voice_nl_23338966.mp3	In die landen hebben bevolkingsgroepen vaak scherp tegenover elkaar gestaan.	1	2	fifties	male		nl	
892a82d6ec7fd2f56c26450278edbe013f77066182ba4bbe250f2545b3a1ea4a7d77c56aee8f43de2b3d6378c80604a81850debe1ff1d9fb98d3a02d70a7d05d	common_voice_nl_23354504.mp3	Daarom moet dit onderwerp zorgvuldig worden behandeld en nader worden bestudeerd.	1	2	twenties	male	Nederlands Nederlands	nl	
3c982bd9080f20463aebd743bcbe3d303eaed665b3af001f1e6e04719778da80e9f496e15650bf761c455ef061e342375bdb9c77d93ad4e0878af7af883b8427	common_voice_nl_23357139.mp3	Ik denk daarom dat we enige harmonie onder elkaar kunnen bereiken.	0	2				nl	
1af331caf259fa29b95b7959cd71920c6f7c2d04e1e93a7cb89819530b4d045678726904c15b56a572299d56b54993046f4bceb04c126da342e9bda8eac87db5	common_voice_nl_23365684.mp3	Dit hebben we de laatste dagen mogen meemaken.	1	2	thirties	male	Nederlands Nederlands	nl	
1af331caf259fa29b95b7959cd71920c6f7c2d04e1e93a7cb89819530b4d045678726904c15b56a572299d56b54993046f4bceb04c126da342e9bda8eac87db5	common_voice_nl_23365700.mp3	Dit boezemt angst in en dat kan het consumentenvertrouwen ondermijnen.	1	2	thirties	male	Nederlands Nederlands	nl	
1af331caf259fa29b95b7959cd71920c6f7c2d04e1e93a7cb89819530b4d045678726904c15b56a572299d56b54993046f4bceb04c126da342e9bda8eac87db5	common_voice_nl_23365703.mp3	Is er een grens aan de flexibiliteit?	1	2	thirties	male	Nederlands Nederlands	nl	
1af331caf259fa29b95b7959cd71920c6f7c2d04e1e93a7cb89819530b4d045678726904c15b56a572299d56b54993046f4bceb04c126da342e9bda8eac87db5	common_voice_nl_23365704.mp3	De verordening is een absoluut pluspunt in vergelijking met een interne markt zonder regels.	0	2	thirties	male	Nederlands Nederlands	nl	
1af331caf259fa29b95b7959cd71920c6f7c2d04e1e93a7cb89819530b4d045678726904c15b56a572299d56b54993046f4bceb04c126da342e9bda8eac87db5	common_voice_nl_23365724.mp3	Dit is voor ons ook indirect van betekenis.	1	2	thirties	male	Nederlands Nederlands	nl	
974f0825460c0f709d1f614498157f83652d34845e72342a4888566249a8d2629cdfe9cd0082bbb789156dd1d3ccbebe4ec0541ee2734abf59ae7b7de5e740e2	common_voice_nl_23367564.mp3	In sommige gevallen zullen zij echter onze steun nodig hebben.	1	2	fourties	male	Nederlands Nederlands	nl	
b01539898798550ae70694e36905a9c109ea256a78e2961c3a7ffb81113315294606e74a0bde4e3884b88897a7e5e3b11afdd71f5b145b9413b569b704dfc84f	common_voice_nl_23383739.mp3	Doorgaans gaat het op hun websites om de presentatie van activiteiten.	1	2	thirties	male	Nederlands Nederlands	nl	
b01539898798550ae70694e36905a9c109ea256a78e2961c3a7ffb81113315294606e74a0bde4e3884b88897a7e5e3b11afdd71f5b145b9413b569b704dfc84f	common_voice_nl_23383839.mp3	Er staat hier nu echter meer op het spel.	1	2	thirties	male	Nederlands Nederlands	nl	
91d61a1af800ab756d1294fe844577d02616686f51c004db6b74b07de37d2b6550157f401c92c756a2ef2f5b9e1b2df3463c84d0b34b3431b3d819f51eb1e9e7	common_voice_nl_23410257.mp3	Visa worden uitgegeven in hoofdsteden.	0	2	twenties	male	Belgisch Nederlands	nl	
f69978b5dcc646250182f91aa20a6f81fb349f5f9dce4e04df3349ffe5ad096c96a9554c9daa27185c5bc4369ac488a9e0daf29d865899583bdcca2328d3953b	common_voice_nl_23424334.mp3	Drugs zijn de harde valuta voor wapens en de financieringsbron voor terrorisme.	1	2	thirties	male	Nederlands van Curaçao	nl	
32b1515bc346924bc29b0cdda3fc2a96d2346966ca28af556d3c1c4143a36f899720bdf0c2d0c966dfc6a8dd05e08bd4bfe13bbd477f7a828cd0fee7d031bfbd	common_voice_nl_23431244.mp3	Daarom bieden quota ook geen soelaas.	0	2		male	Surinaams Nederlands	nl	
12ce07bcd23212c6c575d18c26edc42dfffbce4e8d80ab691753ce0f74eefe7d9711e350d8df8411a4aeb7000a78b0f75008579e7b81399fb28088d4b69521d7	common_voice_nl_23436749.mp3	De zoektocht naar en het kappen van deze bomen verloopt almaar efficiënter.	1	2	thirties	male	Nederlands Nederlands	nl	
12ce07bcd23212c6c575d18c26edc42dfffbce4e8d80ab691753ce0f74eefe7d9711e350d8df8411a4aeb7000a78b0f75008579e7b81399fb28088d4b69521d7	common_voice_nl_23436756.mp3	Het was zeer interessant ze te beluisteren.	0	2	thirties	male	Nederlands Nederlands	nl	
bbbcb732e0f422150c30ff3654bbab572e2a617da107bca22ff8b89ab2e4f124d03b6a92c48322862f60bd0179ae07baf0f9b4f9c4e11d581e0cec70f703ba54	common_voice_nl_23561406.mp3	Daarom verzoek ik u onze zaak met volle inzet te blijven vertegenwoordigen.	0	3	fourties	male	Nederlands Nederlands	nl	
de63f9c84c2f4a183c444f5c5de4caa5c1b9b7f852da95f0b78bd3b39bea3901f6e59133ee1405c9b27b5dfd120cf43d0136a31d19195bd6c225d9eeb52ad5a9	common_voice_nl_23561753.mp3	Mijn fractie heeft in ieder geval amendementen ingediend.	1	2				nl	
de63f9c84c2f4a183c444f5c5de4caa5c1b9b7f852da95f0b78bd3b39bea3901f6e59133ee1405c9b27b5dfd120cf43d0136a31d19195bd6c225d9eeb52ad5a9	common_voice_nl_23561785.mp3	En de waarheid is dat de wetenschap zelf niet altijd onpartijdig is.	0	2				nl	
de63f9c84c2f4a183c444f5c5de4caa5c1b9b7f852da95f0b78bd3b39bea3901f6e59133ee1405c9b27b5dfd120cf43d0136a31d19195bd6c225d9eeb52ad5a9	common_voice_nl_23561797.mp3	U hebt niet alles weten te realiseren, maar u hebt gedaan wat u kon.	0	2				nl	
de63f9c84c2f4a183c444f5c5de4caa5c1b9b7f852da95f0b78bd3b39bea3901f6e59133ee1405c9b27b5dfd120cf43d0136a31d19195bd6c225d9eeb52ad5a9	common_voice_nl_23561798.mp3	Dit is een kwestie die door de drie instellingen onderling moet worden opgelost.	0	2				nl	
efcd99791cd18c5b9b2e40acee64a93b08e4e2c444d1eaa447849f6db05c4e125e29759a1a85f7a0aef861e42fc4f11ee504441307e5543c2b07f9802b2987ff	common_voice_nl_23590132.mp3	Het zou mij een groot genoegen doen als de commissaris dat nader wilde onderzoeken.	1	2				nl	
bbbcb732e0f422150c30ff3654bbab572e2a617da107bca22ff8b89ab2e4f124d03b6a92c48322862f60bd0179ae07baf0f9b4f9c4e11d581e0cec70f703ba54	common_voice_nl_23603159.mp3	Het werkt in feite concurrentiebeperkend voor de hele interne markt op bredere schaal.	0	2	fourties	male	Nederlands Nederlands	nl	
32b1515bc346924bc29b0cdda3fc2a96d2346966ca28af556d3c1c4143a36f899720bdf0c2d0c966dfc6a8dd05e08bd4bfe13bbd477f7a828cd0fee7d031bfbd	common_voice_nl_23620065.mp3	Als wij de balans opmaken van tien jaar buitensporig geweld zijn de cijfers schrikbarend.	1	2		male	Surinaams Nederlands	nl	
32b1515bc346924bc29b0cdda3fc2a96d2346966ca28af556d3c1c4143a36f899720bdf0c2d0c966dfc6a8dd05e08bd4bfe13bbd477f7a828cd0fee7d031bfbd	common_voice_nl_23620074.mp3	Alles welbeschouwd, hebben wij besloten voor de verslagen te stemmen.	1	2		male	Surinaams Nederlands	nl	
bbbcb732e0f422150c30ff3654bbab572e2a617da107bca22ff8b89ab2e4f124d03b6a92c48322862f60bd0179ae07baf0f9b4f9c4e11d581e0cec70f703ba54	common_voice_nl_23623577.mp3	Degenen die met die risico's moeten omgaan, dienen derhalve aan hoge eisen te voldoen.	1	2	fourties	male	Nederlands Nederlands	nl	
32b1515bc346924bc29b0cdda3fc2a96d2346966ca28af556d3c1c4143a36f899720bdf0c2d0c966dfc6a8dd05e08bd4bfe13bbd477f7a828cd0fee7d031bfbd	common_voice_nl_23626754.mp3	Ik wil slechts iets noemen dat helaas stelselmatig wordt vergeten.	0	2		male	Surinaams Nederlands	nl	
443372602c167c6bebaf8198eda9377623eaa6e2594230cde1bf2aec3e3915617fcd026158b8c2fc53d653a24442359a009f4dd4228cf3f6ffd5f601e778d573	common_voice_nl_23634442.mp3	Het voorzitterschap verwees naar het belang van het milieu in onze dialoog.	1	2				nl	
436c991e7021cce4163a72dfcc1e3908871b3c5a58ad98bcf60da1c919548808887d38c2eaa1b8ee6f57db9513c3447dcb6b43c8f8cc798bcfcb8d432de20de0	common_voice_nl_23642474.mp3	Daarop heb ik echt geen afdoend antwoord gekregen.	0	2				nl	
51b7d8b5b2a8b380aa0355d0e6cc4e27376509b67ed920f2c1096559795dc7c3399316ae82fe3be74cac7e7ee28e0d4ac5744e2b24a74d087332eb0a0a9aa1ae	common_voice_nl_23642695.mp3	Voor een keer hebben wij met zijn allen nee kunnen zeggen.	1	2	twenties	male		nl	
51b7d8b5b2a8b380aa0355d0e6cc4e27376509b67ed920f2c1096559795dc7c3399316ae82fe3be74cac7e7ee28e0d4ac5744e2b24a74d087332eb0a0a9aa1ae	common_voice_nl_23643925.mp3	Er zijn niet echt veel landbouwers in uw kiesdistrict, wel?!	1	2	twenties	male		nl	
51b7d8b5b2a8b380aa0355d0e6cc4e27376509b67ed920f2c1096559795dc7c3399316ae82fe3be74cac7e7ee28e0d4ac5744e2b24a74d087332eb0a0a9aa1ae	common_voice_nl_23643927.mp3	Iedere verdediging moet haar zaak immers bepleiten voor het relevante hof.	1	2	twenties	male		nl	
51b7d8b5b2a8b380aa0355d0e6cc4e27376509b67ed920f2c1096559795dc7c3399316ae82fe3be74cac7e7ee28e0d4ac5744e2b24a74d087332eb0a0a9aa1ae	common_voice_nl_23644737.mp3	Ik denk niet dat wij nog meer voorstellen moeten etaleren.	1	2	twenties	male		nl	
51b7d8b5b2a8b380aa0355d0e6cc4e27376509b67ed920f2c1096559795dc7c3399316ae82fe3be74cac7e7ee28e0d4ac5744e2b24a74d087332eb0a0a9aa1ae	common_voice_nl_23646556.mp3	Het aan hen toegekende geld wordt verminderd en er wordt niet voldoende personeel geworven.	0	2	twenties	male		nl	
4f3721dc9876a231c303675c7f37f5ed5a1eef0339f3f3e8fa558f150b6c2c38f031379e376f8119d17aa79082419e7c0de4dbc1177933658ffc65649a2d8374	common_voice_nl_23646788.mp3	Indien noodzakelijk is er natuurlijk nog een element van solidariteit.	0	2				nl	
bbbcb732e0f422150c30ff3654bbab572e2a617da107bca22ff8b89ab2e4f124d03b6a92c48322862f60bd0179ae07baf0f9b4f9c4e11d581e0cec70f703ba54	common_voice_nl_23652176.mp3	Hij wil de weerslag vaststellen en geeft speciale hulp om die te kunnen vaststellen.	0	2	fourties	male	Nederlands Nederlands	nl	
db14ccb11d754426633adebc80cf4c9fad2a8f73afeb45d17bde8e31e9d232e4d8effa301655297168a0c582b4eee92b4313b8c05e274291950692c1e7057601	common_voice_nl_23652314.mp3	Daarover maken wij ons de meeste zorgen.	1	2				nl	
bbbcb732e0f422150c30ff3654bbab572e2a617da107bca22ff8b89ab2e4f124d03b6a92c48322862f60bd0179ae07baf0f9b4f9c4e11d581e0cec70f703ba54	common_voice_nl_23652350.mp3	Wij kunnen allen blij zijn met dit verslag.	0	2	fourties	male	Nederlands Nederlands	nl	
